Ticker,Date,Open,High,Low,Close,Adj Close,Volume
AAPL,2015-04-22,121.595726,123.395866,120.95418500000001,128.619995,123.156494,37654500
AAPL,2015-04-23,122.850082,124.88002,122.696877,129.669998,124.16188000000001,45770900
AAPL,2015-04-24,124.94703700000001,125.081108,123.740578,130.279999,124.745956,44525900
AAPL,2015-04-27,126.689728,127.474915,125.57899499999999,132.649994,127.015289,96954200
AAPL,2015-04-28,128.748428,128.82501200000002,124.06613200000001,130.559998,125.01408400000001,118924000
AAPL,2015-04-29,124.63108799999999,126.000328,122.850082,128.639999,123.17564399999999,63386100
AAPL,2015-04-30,123.17564399999999,123.17564399999999,119.288101,125.150002,119.833878,83195400
AAPL,2015-05-01,120.743523,124.602341,119.977524,128.949997,123.472466,58512600
AAPL,2015-05-04,123.999123,125.02364299999999,122.81176799999999,128.699997,123.233093,50988300
AAPL,2015-05-05,122.70643600000001,122.993698,120.437119,125.800003,120.456268,49271400
AAPL,2015-05-06,121.18398300000001,121.365921,118.11993400000001,125.010002,119.699821,72141000
AAPL,2015-05-07,119.96905500000001,121.228668,119.24791699999999,125.260002,120.440201,43940900
AAPL,2015-05-08,121.80556499999999,122.70941200000001,121.257484,127.620003,122.70941200000001,55550400
AAPL,2015-05-11,122.488235,122.651711,120.795975,126.32,121.45941200000001,42035800
AAPL,2015-05-12,120.767113,121.99787099999999,120.01713600000001,125.870003,121.02674099999999,48160000
AAPL,2015-05-13,121.295952,122.29594399999999,121.02674099999999,126.010002,121.161354,34694200
AAPL,2015-05-14,122.50747700000001,123.98822,122.26709,128.949997,123.98822,45203500
AAPL,2015-05-15,124.10361499999999,124.50743899999999,123.27669499999999,128.770004,123.815147,38208000
AAPL,2015-05-18,123.44016299999998,125.690102,123.420929,130.190002,125.18051899999999,50882900
AAPL,2015-05-19,125.66127,125.84396399999999,124.65167199999999,130.070007,125.06511699999999,44633200
AAPL,2015-05-20,124.997818,125.94009399999999,124.36322,130.059998,125.055504,36454900
AAPL,2015-05-21,125.06511699999999,126.565109,124.83435800000001,131.389999,126.33433500000001,39730400
AAPL,2015-05-22,126.53626299999999,127.853546,126.343925,132.53999299999998,127.440071,45596000
AAPL,2015-05-26,127.497772,127.79586,124.15168,129.619995,124.63243100000001,70697600
AAPL,2015-05-27,125.32473,127.17086,125.045891,132.03999299999998,126.95931999999999,45833200
AAPL,2015-05-28,126.786247,126.872772,126.055489,131.779999,126.70931200000001,30733300
AAPL,2015-05-29,126.180481,126.392021,124.901657,130.279999,125.267044,50884500
AAPL,2015-06-01,125.267044,126.33433500000001,125.045891,130.53999299999998,125.517036,32112800
AAPL,2015-06-02,124.863197,125.63241599999999,124.344002,129.96000700000002,124.959373,33667600
AAPL,2015-06-03,125.63241599999999,125.901649,124.901657,130.119995,125.113197,30889400
AAPL,2015-06-04,124.593971,125.55551100000001,123.94976799999999,129.360001,124.382446,38450100
AAPL,2015-06-05,124.517052,124.699745,123.420929,128.649994,123.69976799999999,35626800
AAPL,2015-06-08,123.940147,124.23821299999999,121.949799,127.800003,122.882469,52674800
AAPL,2015-06-09,121.82478300000001,123.15169499999999,120.78636200000001,127.41999799999999,122.51709,56075400
AAPL,2015-06-10,122.997849,124.36322,122.93055,128.880005,123.92092099999999,39087300
AAPL,2015-06-11,124.20935800000001,125.170883,123.536308,128.58999599999999,123.642059,35390900
AAPL,2015-06-12,123.257469,123.392075,122.219017,127.16999799999999,122.27671799999999,36886200
AAPL,2015-06-15,121.247879,122.344017,120.87289399999999,126.91999799999999,122.036331,43988900
AAPL,2015-06-16,122.14209699999999,122.93055,121.507507,127.599998,122.69017,31494100
AAPL,2015-06-17,122.80555700000001,122.95938100000001,121.863258,127.300003,122.401711,32918100
AAPL,2015-06-18,122.334404,123.372849,122.32479099999999,127.879997,122.95938100000001,35407200
AAPL,2015-06-19,122.79593700000001,122.901688,121.53633899999998,126.599998,121.728645,54716900
AAPL,2015-06-22,122.584396,123.132469,122.19017,127.610001,122.69978300000001,34039300
AAPL,2015-06-23,122.574776,122.69978300000001,121.99787099999999,127.029999,122.14209699999999,30268900
AAPL,2015-06-24,122.31518600000001,124.80551899999999,122.228645,128.110001,123.18054199999999,55280900
AAPL,2015-06-25,123.90169499999999,124.2286,122.59400900000001,127.5,122.59400900000001,31938100
AAPL,2015-06-26,122.75747700000001,123.06516299999998,121.642113,126.75,121.87287099999999,44066800
AAPL,2015-06-29,120.632507,121.60365300000001,119.69021599999999,124.529999,119.738281,49161400
AAPL,2015-06-30,120.738274,121.26711999999999,120.055603,125.43,120.60366100000002,44370700
AAPL,2015-07-01,122.017113,122.05555700000001,121.14211999999999,126.599998,121.728645,30238800
AAPL,2015-07-02,121.56518600000001,121.81518600000001,120.930573,126.440002,121.57479099999999,27211000
AAPL,2015-07-06,120.13251499999998,121.372887,120.04598200000001,126.0,121.15173300000001,28060400
AAPL,2015-07-07,121.04596699999999,121.295952,119.00752299999999,125.690002,120.85366100000002,46946800
AAPL,2015-07-08,119.69021599999999,119.84406299999999,117.824867,122.57,117.853714,60761600
AAPL,2015-07-09,119.084457,119.286377,114.63261399999999,120.07,115.449913,77821600
AAPL,2015-07-10,117.24793999999999,119.084457,116.54603600000002,123.279999,118.53639199999999,61354500
AAPL,2015-07-13,120.21905500000001,120.92096699999999,119.536369,125.660004,120.82481399999999,41440500
AAPL,2015-07-14,121.190201,121.507507,120.228668,125.610001,120.77673300000001,31768100
AAPL,2015-07-15,120.882507,122.257484,120.74789399999999,126.82,121.940178,33649200
AAPL,2015-07-16,122.82479099999999,123.622841,122.44979099999999,128.509995,123.565155,36222400
AAPL,2015-07-17,124.113228,124.63243100000001,123.372849,129.619995,124.63243100000001,46164700
AAPL,2015-07-20,125.93049599999999,127.853546,125.670876,132.070007,126.98818999999999,58900200
AAPL,2015-07-21,127.738174,127.80545,125.30549599999999,130.75,125.718956,76756400
AAPL,2015-07-22,117.296028,120.67096699999999,117.296028,125.220001,120.40174099999999,115450600
AAPL,2015-07-23,121.34403200000001,122.199776,120.24789399999999,125.160004,120.344048,50999500
AAPL,2015-07-24,120.49789399999999,120.90174099999999,119.13253799999998,124.5,119.70945,42162300
AAPL,2015-07-27,118.353699,118.853699,117.421028,122.769997,118.04601299999999,44455500
AAPL,2015-07-28,118.632545,119.142159,117.834473,123.379997,118.632545,33618100
AAPL,2015-07-29,118.41139199999999,118.747925,117.565247,122.989998,118.257545,37011700
AAPL,2015-07-30,117.613335,117.853714,117.026802,122.370003,117.66140700000001,33628300
AAPL,2015-07-31,117.882553,117.921021,116.25758400000001,121.300003,116.632576,42885000
AAPL,2015-08-03,116.82488300000001,117.853714,112.99803200000001,118.440002,113.882622,69976000
AAPL,2015-08-04,112.901878,113.171097,108.892334,114.639999,110.228844,124138600
AAPL,2015-08-05,108.603874,112.921104,107.786575,115.400002,110.959602,99312600
AAPL,2015-08-06,112.012421,112.52430700000001,110.22554,115.129997,111.20106499999999,52903000
AAPL,2015-08-07,110.66983799999998,112.282845,110.59256699999999,115.519997,111.577766,38670400
AAPL,2015-08-10,112.553299,115.895218,112.553299,119.720001,115.63443000000001,54951600
AAPL,2015-08-11,113.789604,114.146988,109.46249399999999,113.489998,109.61702700000001,97082800
AAPL,2015-08-12,108.68980400000001,111.481171,105.888756,115.239998,111.30731200000001,101217500
AAPL,2015-08-13,112.080017,112.427742,110.63121000000001,115.150002,111.22039,48535800
AAPL,2015-08-14,110.41871599999999,112.340797,110.11928600000002,115.959999,112.00273899999999,42929500
AAPL,2015-08-17,112.080017,113.635071,111.558449,117.160004,113.161804,40884700
AAPL,2015-08-18,112.456703,113.432236,112.051033,116.5,112.52430700000001,34560700
AAPL,2015-08-19,112.13796200000002,112.543617,110.766426,115.010002,111.085167,47445700
AAPL,2015-08-20,110.18690500000001,110.447685,107.82051100000001,112.650002,108.805702,68501600
AAPL,2015-08-21,106.661469,108.081299,102.044579,105.760002,102.15083299999999,128275500
AAPL,2015-08-24,91.63247700000001,105.08708999999999,88.86039699999999,103.120003,99.600937,162206300
AAPL,2015-08-25,107.31824499999999,107.31824499999999,99.967949,103.739998,100.19976,103601600
AAPL,2015-08-26,103.43543199999999,106.13989299999999,101.465057,109.690002,105.946716,96774600
AAPL,2015-08-27,108.40003999999999,109.375565,106.26545700000001,112.91999799999999,109.06648999999999,84616100
AAPL,2015-08-28,108.34209399999999,109.443176,107.733589,113.290001,109.42385900000001,53164400
AAPL,2015-08-31,108.20686299999998,110.621544,108.17788700000001,112.760002,108.91194899999999,56229300
AAPL,2015-09-01,106.39101399999998,108.06197399999999,103.69622,107.720001,104.043945,76845900
AAPL,2015-09-02,106.46828500000001,108.506271,105.40581499999999,112.339996,108.506271,61888800
AAPL,2015-09-03,108.65116100000002,108.93126699999999,106.284782,110.370003,106.603508,53233900
AAPL,2015-09-04,105.251282,106.680779,104.806984,109.269997,105.541046,49996300
AAPL,2015-09-08,107.93641699999999,108.71876499999999,106.55521399999999,112.309998,108.477303,54843600
AAPL,2015-09-09,109.87782299999999,110.12893700000001,106.023987,110.150002,106.39101399999998,85010800
AAPL,2015-09-10,106.50691200000001,109.4142,106.149551,112.57,108.728416,62892800
AAPL,2015-09-11,107.975052,110.31246200000001,107.946083,114.209999,110.31246200000001,49915500
AAPL,2015-09-14,112.60158500000001,112.901016,110.940285,115.309998,111.37491599999998,58363400
AAPL,2015-09-15,111.973778,112.553299,110.515297,116.279999,112.311821,43341200
AAPL,2015-09-16,112.282845,112.56295,111.500496,116.410004,112.437393,37173500
AAPL,2015-09-17,111.71298200000001,112.514648,109.839188,113.91999799999999,110.03235600000001,64112600
AAPL,2015-09-18,108.38071399999998,110.399391,108.052315,113.449997,109.5784,74285300
AAPL,2015-09-21,109.790894,111.432877,109.78124199999999,115.209999,111.27833600000001,50222000
AAPL,2015-09-22,109.51078000000001,110.28348500000001,108.68013799999999,113.400002,109.530098,50346200
AAPL,2015-09-23,109.75225800000001,110.80506100000001,109.433517,114.32,110.41871599999999,35756700
AAPL,2015-09-24,109.385223,111.558449,108.53526299999999,115.0,111.07550800000001,50219500
AAPL,2015-09-25,112.46637,112.70783200000001,110.12893700000001,114.709999,110.79540300000001,56151900
AAPL,2015-09-28,109.964752,110.660172,108.602875,112.440002,108.602875,52109000
AAPL,2015-09-29,108.979561,109.63634499999999,104.179161,109.059998,105.338219,73365400
AAPL,2015-09-30,106.410339,107.733589,105.01947,110.300003,106.535904,66473000
AAPL,2015-10-01,105.34787800000001,105.879097,103.647926,109.58000200000001,105.840469,63929100
AAPL,2015-10-02,104.324051,107.221672,103.879745,110.379997,106.61316699999999,58019800
AAPL,2015-10-05,106.130234,107.569397,105.34787800000001,110.779999,106.99951899999999,52064700
AAPL,2015-10-06,106.85463,107.92674299999999,106.023987,111.309998,107.511421,48196800
AAPL,2015-10-07,107.92674299999999,107.955734,105.676277,110.779999,106.99951899999999,46765600
AAPL,2015-10-08,106.429649,106.429649,104.517212,109.5,105.763199,61979600
AAPL,2015-10-09,106.246132,108.448318,105.75353999999999,112.120003,108.29378500000001,52766100
AAPL,2015-10-12,108.88297299999999,108.90228300000001,107.63698600000001,111.599998,107.791527,30467200
AAPL,2015-10-13,107.038147,108.612526,106.902924,111.790001,107.975052,33049300
AAPL,2015-10-14,107.492104,107.714256,105.82114399999999,110.209999,106.448967,44462400
AAPL,2015-10-15,107.14439399999999,108.274475,106.719406,111.860001,108.042671,37673500
AAPL,2015-10-16,107.96539299999999,108.17788700000001,106.75805700000001,111.040001,107.25064099999999,39232600
AAPL,2015-10-19,107.018837,107.93641699999999,106.352379,111.730003,107.917084,29759200
AAPL,2015-10-20,107.540405,110.273827,107.038147,113.769997,109.887474,48778800
AAPL,2015-10-21,110.109619,111.635719,109.819878,113.760002,109.87782299999999,41795200
AAPL,2015-10-22,110.428375,111.558449,110.20621499999999,115.5,111.558449,41654100
AAPL,2015-10-23,112.717476,115.161156,112.36013,119.08000200000001,115.016273,59366900
AAPL,2015-10-26,114.0504,114.09868600000001,110.99823,115.279999,111.345955,66333800
AAPL,2015-10-27,111.461853,112.56295,110.09996799999999,114.550003,110.64086200000001,69884400
AAPL,2015-10-28,112.93962900000001,115.22876699999999,112.099327,119.269997,115.199776,85551400
AAPL,2015-10-29,114.649239,116.571335,114.23391699999999,120.529999,116.41678600000002,51227300
AAPL,2015-10-30,116.861092,117.08323700000001,115.37364199999999,119.5,115.421944,49365300
AAPL,2015-11-02,116.67757399999999,117.21846000000001,115.52818300000001,121.18,117.044601,32203300
AAPL,2015-11-03,116.66790800000001,119.275772,116.58098600000001,122.57,118.38717700000001,45519000
AAPL,2015-11-04,118.92804699999999,119.59451299999999,117.46958899999998,122.0,117.836624,44886100
AAPL,2015-11-05,118.19551799999999,119.010323,116.57561499999998,120.91999799999999,117.293411,39552700
AAPL,2015-11-06,117.477722,118.15673100000001,117.00241100000001,121.059998,117.429207,33042300
AAPL,2015-11-09,117.332214,118.15673100000001,116.449509,120.57,116.953911,33871400
AAPL,2015-11-10,113.393974,114.528893,112.57916999999999,116.769997,113.267876,59127900
AAPL,2015-11-11,112.87988999999999,113.898376,111.75466899999999,116.110001,112.627678,45218000
AAPL,2015-11-12,112.77317,113.316383,112.18146499999999,115.720001,112.249374,32525600
AAPL,2015-11-13,111.744965,112.103867,108.90284,112.339996,108.97073400000001,45812400
AAPL,2015-11-16,108.03953600000001,110.813759,107.67093700000001,114.18,110.75556200000001,38106700
AAPL,2015-11-17,111.473358,111.59946399999998,109.92134899999999,113.690002,110.280258,27616900
AAPL,2015-11-18,112.28816200000001,113.966293,112.03596499999999,117.290001,113.772278,46674700
AAPL,2015-11-19,114.11179399999999,116.15850800000001,113.258179,118.779999,115.217598,43295800
AAPL,2015-11-20,115.62499199999999,116.32341000000001,115.2855,119.300003,115.722008,34287100
AAPL,2015-11-23,115.692902,116.13910700000001,113.820778,117.75,114.218483,32482500
AAPL,2015-11-24,113.811089,115.7705,113.607376,118.879997,115.31459,42803200
AAPL,2015-11-25,115.63470500000001,115.65411399999999,114.383385,118.029999,114.49008899999998,21388300
AAPL,2015-11-27,114.742294,114.858696,114.07298999999999,117.809998,114.276688,13046400
AAPL,2015-11-30,114.45128600000001,115.828705,114.218483,118.300003,114.75199099999999,39180300
AAPL,2015-12-01,115.188492,115.246696,113.35516399999999,117.339996,113.820778,34852400
AAPL,2015-12-02,113.820778,114.56768000000001,112.598579,116.279999,112.79257199999999,33386600
AAPL,2015-12-03,113.05448200000001,113.287277,110.79436499999998,115.199997,111.744965,41569500
AAPL,2015-12-04,111.832268,115.6735,111.657661,119.029999,115.460098,57777000
AAPL,2015-12-07,115.411606,116.26520500000001,114.276688,118.279999,114.73258999999999,32084200
AAPL,2015-12-08,113.995384,115.042992,113.35516399999999,118.230003,114.68409,34309500
AAPL,2015-12-09,114.11179399999999,114.160294,111.62856299999999,115.620003,112.152374,46361400
AAPL,2015-12-10,112.55976899999999,113.43278500000001,112.04567,116.16999799999999,112.68586699999999,29104200
AAPL,2015-12-11,111.735275,111.929268,109.465446,113.18,109.78556100000002,46886200
AAPL,2015-12-14,108.81554399999999,109.300545,106.497231,112.480003,109.10655200000001,64318700
AAPL,2015-12-15,108.582741,109.416946,107.040421,110.489998,107.176224,53323100
AAPL,2015-12-16,107.738831,108.631226,105.536919,111.339996,108.000725,56238500
AAPL,2015-12-17,108.66033200000001,108.88343799999998,105.711525,108.980003,105.711525,44772800
AAPL,2015-12-18,105.643616,106.23531299999999,102.636589,106.029999,102.849983,96453300
AAPL,2015-12-21,104.0625,104.149803,102.403786,107.33000200000001,104.111008,47590600
AAPL,2015-12-22,104.17890899999999,104.489304,103.257378,107.230003,104.014015,32789400
AAPL,2015-12-23,104.052788,105.58541899999999,103.98490100000001,108.610001,105.352608,32657400
AAPL,2015-12-24,105.730911,105.730911,104.712402,108.029999,104.790009,13570400
AAPL,2015-12-28,104.363197,104.460213,102.995491,106.82,103.616302,26704200
AAPL,2015-12-29,103.752098,106.148026,103.65509,108.739998,105.478706,30931200
AAPL,2015-12-30,105.323517,105.43991100000001,103.9655,107.32,104.101311,25213800
AAPL,2015-12-31,103.800598,103.81998399999999,101.676277,105.260002,102.103088,40635300
AAPL,2016-01-04,99.532562,102.209778,98.940857,105.349998,102.190376,67649400
AAPL,2016-01-05,102.578384,102.675377,99.33856999999999,102.709999,99.62955500000001,55791000
AAPL,2016-01-06,97.544044,99.299767,96.874741,100.699997,97.67984799999999,68457400
AAPL,2016-01-07,95.720428,97.12694499999999,93.53791,96.449997,93.55729699999999,81094400
AAPL,2016-01-08,95.59433,96.137535,93.858017,96.959999,94.052017,70798000
AAPL,2016-01-11,96.00173199999999,96.089035,94.420609,98.529999,95.574928,49739400
AAPL,2016-01-12,97.534348,97.670151,95.875633,99.959999,96.962036,49154200
AAPL,2016-01-13,97.31124100000001,98.155159,94.381821,97.389999,94.469124,62439600
AAPL,2016-01-14,95.022026,97.466438,92.86859100000001,99.519997,96.535217,63170100
AAPL,2016-01-15,93.314796,94.77951800000001,92.5,97.129997,94.216911,79010000
AAPL,2016-01-19,95.458534,95.691338,92.63580300000001,96.660004,93.76101700000001,53087700
AAPL,2016-01-20,92.247795,95.24511700000001,90.618187,96.790001,93.88711500000001,72334400
AAPL,2016-01-21,94.149017,94.94442,92.09259,96.300003,93.411812,52161500
AAPL,2016-01-22,95.671921,98.417046,95.419724,101.41999799999999,98.378242,65800500
AAPL,2016-01-25,98.47525,98.484955,96.234535,99.440002,96.457626,51794500
AAPL,2016-01-26,96.93293,97.854431,95.128723,99.989998,96.991135,75077000
AAPL,2016-01-27,93.159599,93.731911,90.540581,93.41999799999999,90.618187,133369700
AAPL,2016-01-28,90.977089,91.685188,89.619072,94.089996,91.268089,55678800
AAPL,2016-01-29,91.94709,94.420609,91.52029399999999,97.339996,94.420609,64416500
AAPL,2016-02-01,93.576706,93.80950899999999,92.538811,96.43,93.53791,40943500
AAPL,2016-02-02,92.558205,93.159599,91.452393,94.480003,91.646393,37357200
AAPL,2016-02-03,92.150795,93.93562299999999,91.258392,96.349998,93.460312,45964300
AAPL,2016-02-04,93.489563,94.92321,92.836136,96.599998,94.211258,46471700
AAPL,2016-02-05,94.13324,94.523354,91.373238,94.019997,91.695061,46418100
AAPL,2016-02-08,90.827065,93.333511,90.739296,95.010002,92.660583,54021400
AAPL,2016-02-09,91.958389,93.567589,91.607285,94.989998,92.641068,44331200
AAPL,2016-02-10,93.54808,93.967445,91.773087,94.269997,91.93888100000001,42343600
AAPL,2016-02-11,91.470749,92.37775400000001,90.300423,93.699997,91.38298,50074700
AAPL,2016-02-12,91.860863,92.163193,90.710045,93.989998,91.66581,40351400
AAPL,2016-02-16,92.670334,94.455086,92.270477,96.639999,94.250275,49057900
AAPL,2016-02-17,94.279533,95.781448,93.77239200000001,98.120003,95.69367199999999,44863200
AAPL,2016-02-18,96.395882,96.444641,93.713875,96.260002,93.879677,39021000
AAPL,2016-02-19,93.626099,94.36731,93.431053,96.040001,93.665115,35374200
AAPL,2016-02-22,93.92842900000001,94.503845,93.54808,96.879997,94.484337,34280800
AAPL,2016-02-23,94.01621999999999,94.113739,92.211952,94.690002,92.348495,31942600
AAPL,2016-02-24,91.656059,93.996712,91.012375,96.099998,93.723625,36255700
AAPL,2016-02-25,93.674873,94.36731,92.894653,96.760002,94.36731,27582700
AAPL,2016-02-26,94.796417,95.59614599999999,94.191757,96.910004,94.513603,28991100
AAPL,2016-02-29,94.464836,95.800957,94.260025,96.690002,94.299042,35216300
AAPL,2016-03-01,95.235298,98.278152,95.010994,100.529999,98.044075,50407100
AAPL,2016-03-02,98.024582,98.39518699999999,97.176079,100.75,98.258652,33169600
AAPL,2016-03-03,98.092842,99.19489300000001,97.966064,101.5,98.99009699999999,36955700
AAPL,2016-03-04,99.838585,101.18445600000001,98.86331899999999,103.010002,100.462761,46055100
AAPL,2016-03-07,99.858086,100.28720899999999,98.46345500000001,101.870003,99.350945,35828900
AAPL,2016-03-08,98.287903,99.243668,97.91729699999999,101.029999,98.531715,31561900
AAPL,2016-03-09,98.804787,99.068115,97.790504,101.120003,98.619499,27201700
AAPL,2016-03-10,98.902328,99.711807,97.673477,101.16999799999999,98.668251,33513600
AAPL,2016-03-11,99.711807,99.750809,98.99009699999999,102.260002,99.7313,27408200
AAPL,2016-03-14,99.389961,100.365234,99.263176,102.519997,99.984879,25076100
AAPL,2016-03-15,101.389259,102.579094,101.28199000000001,104.58000200000001,101.993942,40067700
AAPL,2016-03-16,102.023201,103.681152,102.003693,105.970001,103.349571,38303500
AAPL,2016-03-17,102.91069,103.837204,102.364532,105.800003,103.183762,34420700
AAPL,2016-03-18,103.710411,103.866463,102.588852,105.91999799999999,103.300804,44205200
AAPL,2016-03-21,103.31055500000001,104.988029,102.54008499999999,105.910004,103.291046,35502700
